date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:47:43	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2009%20Aug%202023%2005:13:18%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/sfcexam/Desktop/admin%20panel/www.googletagmanager.com/gtm.95445.delayed	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:48	3011/3011	---MCZ	200	added ('OK')	application/javascript	etag:W/%226486ee4a-bc3%22	https://api.nepcha.com/js/nepcha-analytics.js	C:/Users/sfcexam/Desktop/admin%20panel/api.nepcha.com/js/nepcha-analytics.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:48	6956/6956	---M--	200	added ('OK')	image/png	etag:%226458d80a-1b2c%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/logo-ct-dark.png	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/logo-ct-dark.png	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:49	46216/46216	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/tables.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/tables.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:49	46523/46523	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/billing.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/billing.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:50	38574/38574	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/virtual-reality.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/virtual-reality.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:50	69570/69570	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/rtl.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/rtl.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:51	52114/52114	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/profile.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:51	12043/12043	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/sign-in.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/sign-in.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:51	17117/17117	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20May%202023%2011:07:54%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/pages/sign-up.html	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/pages/sign-up.html	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:53	55537/55537	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-d8f1%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/white-curved.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/white-curved.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:53	16940/16940	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-422c%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/team-2.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/team-2.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:54	65096/65096	---M--	200	added ('OK')	image/png	etag:%226458d80a-fe48%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/illustrations/rocket-white.png	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/illustrations/rocket-white.png	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:55	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-fc5f%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/ivancik.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/ivancik.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:55	40080/40080	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-9c90%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/team-1.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/team-1.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:57	32372/32372	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-7e74%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/team-3.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/team-3.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:58	22858/22858	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-594a%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/team-4.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/team-4.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:47:58	20056/20056	---M-Z	200	added ('OK')	application/javascript	etag:W/%226458d80a-4e58%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/core/popper.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/core/popper.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:00	60362/60362	---M-Z	200	added ('OK')	application/javascript	etag:W/%226458d80a-ebca%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/core/bootstrap.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/core/bootstrap.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:01	19411/19411	---M-Z	200	added ('OK')	application/javascript	etag:W/%226458d80a-4bd3%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/perfect-scrollbar.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/perfect-scrollbar.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:01	48421/48421	---M-Z	200	added ('OK')	application/javascript	etag:W/%226458d80a-bd25%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/smooth-scrollbar.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/smooth-scrollbar.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:06	195089/195089	---M-Z	200	added ('OK')	application/javascript	etag:W/%226458d80a-2fa11%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/chartjs.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/chartjs.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:12	19806/19806	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264d1f61d-4d5e%22	https://buttons.github.io/buttons.js	C:/Users/sfcexam/Desktop/admin%20panel/buttons.github.io/buttons.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:12	9252/9252	---M-Z	200	added ('OK')	application/javascript	etag:W/%226458d80a-2424%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/soft-ui-dashboard.min.js?v=1.0.7	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/soft-ui-dashboard.minf2ad.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/dashboard.html)
09:48:13	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d135f1-4d7%22	https://demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/tables.html)
09:48:14	239289/239289	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-3a6b9%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved14.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved14.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/billing.html)
09:48:14	41970/41970	---M--	200	added ('OK')	image/png	etag:%226458d80a-a3f2%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/logos/mastercard.png	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/logos/mastercard.png	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/billing.html)
09:48:15	46206/46206	---M--	200	added ('OK')	image/png	etag:%226458d80a-b47e%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/logos/visa.png	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/logos/visa.png	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/billing.html)
09:50:25	20236/20236	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-4f0c%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/bruce-mars.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/bruce-mars.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:26	40050/40050	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-9c72%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/kal-visuals-square.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/kal-visuals-square.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:29	207059/207059	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-328d3%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/marie.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/marie.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:29	27522/27522	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-6b82%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/ivana-square.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/ivana-square.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:33	937206/937206	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-e4cf6%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/home-decor-1.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/home-decor-1.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:36	1159457/1159457	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-11b121%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/home-decor-3.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/home-decor-3.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:37	1088035/1088035	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-109a23%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/home-decor-2.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/home-decor-2.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:41	96900/96900	---M--	200	added ('OK')	image/png	etag:%226458d80a-17a84%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/small-logos/icon-sun-cloud.png	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/small-logos/icon-sun-cloud.png	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/virtual-reality.html)
09:50:42	248926/248926	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-3cc5e%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/vr-bg.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/vr-bg.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/virtual-reality.html)
09:50:42	412607/412607	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-64bbf%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved6.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved6.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/sign-in.html)
09:50:44	9771/9771	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202023%2005:16:18%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/fullcalendar.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/fullcalendar.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/rtl.html)
09:50:44	9771/9771	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202023%2005:16:18%20GMT	https://demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/choices.min.js	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/js/plugins/choices.min.js	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/rtl.html)
09:50:45	362523/362523	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-5881b%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved0.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved0.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/profile.html)
09:50:50	136181/136181	---M--	200	added ('OK')	image/jpeg	etag:%226458d80a-213f5%22	https://demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved1.jpg	C:/Users/sfcexam/Desktop/admin%20panel/demos.creative-tim.com/soft-ui-dashboard/assets/img/curved-images/curved1.jpg	(from https://demos.creative-tim.com/soft-ui-dashboard/pages/virtual-reality.html)
